2014-04-22,1,M00363
2014-04-25,1,M00363
2014-04-30,1,M00363
2014-05-09,0.999,M00363
2014-05-16,1,M00363
2014-05-23,1.002,M00363
2014-05-30,1.005,M00363
2014-06-06,1.008,M00363
2014-06-13,1.017,M00363
2014-06-20,1.014,M00363
2014-06-27,1.012,M00363
2014-07-04,1.022,M00363
2014-07-11,1.029,M00363
2014-07-18,1.029,M00363
2014-07-25,1.026,M00363
2014-08-01,1.034,M00363
2014-08-08,1.039,M00363
2014-08-15,1.048,M00363
2014-08-22,1.055,M00363
2014-08-29,1.056,M00363
2014-09-05,1.094,M00363
2014-09-12,1.107,M00363
2014-09-19,1.107,M00363
2014-09-26,1.121,M00363
2014-09-30,1.131,M00363
2014-10-10,1.12,M00363
2014-10-17,1.105,M00363
2014-10-24,1.083,M00363
2014-10-31,1.123,M00363
2014-11-07,1.134,M00363
2014-11-14,1.132,M00363
2014-11-21,1.139,M00363
2014-11-28,1.146,M00363
2014-12-05,1.32,M00363
2014-12-12,1.341,M00363
2014-12-19,1.359,M00363
2014-12-26,1.341,M00363
2014-12-31,1.344,M00363
2015-01-09,1.364,M00363
2015-01-16,1.403,M00363
2015-01-23,1.392,M00363
2015-01-30,1.406,M00363
2015-02-06,1.394,M00363
2015-02-13,1.432,M00363
2015-02-17,1.467,M00363
2015-02-27,1.489,M00363
2015-03-06,1.497,M00363
2015-03-13,1.512,M00363
2015-03-20,1.577,M00363
2015-03-27,1.632,M00363
2015-04-03,1.757,M00363
2015-04-10,1.793,M00363
2015-04-17,1.776,M00363
2015-04-24,1.742,M00363
2015-04-30,1.776,M00363
2015-05-08,1.762,M00363
2015-05-15,1.861,M00363
2015-05-22,2.072,M00363
2015-05-29,2.112,M00363
2015-06-05,2.195,M00363
2015-06-12,2.252,M00363
2015-06-19,2.044,M00363
2015-06-26,1.915,M00363
2015-07-03,1.766,M00363
2015-07-10,1.697,M00363
2015-07-17,1.731,M00363
2015-07-24,1.747,M00363
2015-07-31,1.71,M00363
2015-08-07,1.71,M00363
